USER,RIPARIAN,BASIN,MAINSTEM_RR,UPPER_RUSSIAN,PRIORITY,PRIORITY_CLASS,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND
A028886,N,R_05,N,Y,658,1971-1990,4.666666667,1.333333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A031255,N,R_05,N,Y,758,1991-PRESENT,3.4,2.433333333,1.166666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,9.233333333,N,N,Y
A013633,N,R_06,N,Y,104,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A016443,N,R_06,N,Y,231,1955-1956,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A016825,N,R_06,N,Y,243,1955-1956,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.066666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A016973,N,R_06,N,Y,245,1955-1956,6.0,5.35,4.0,2.666666667,1.333333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A020846,N,R_06,N,Y,301,1960-1970,1.333333333,1.6666666669999999,0.666666667,0.333333333,0.666666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.666666667,1.333333333,N,N,N
A021941,N,R_06,N,Y,345,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A022615,N,R_06,N,Y,362,1960-1970,0.214822333,0.214822333,0.214822333,0.214822333,0.214822333,0.228029667,0.214822333,0.214822333,0.214822333,0.214822333,0.214822333,0.214822333,N,N,N
A022652,N,R_06,N,Y,364,1960-1970,0.0002022,0.35,3.333333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A023250,N,R_06,N,Y,381,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A023681,N,R_06,N,Y,416,1971-1990,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
A023793,N,R_06,N,Y,423,1971-1990,0.26666666699999997,3.666666667,5.1,6.033333333,0.36666666700000006,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,3.366666667,N,N,N
A023835,N,R_06,N,Y,427,1971-1990,0.22,0.22,0.22,0.22,0.22,0.39333333299999995,0.39333333299999995,0.39333333299999995,0.39333333299999995,0.39333333299999995,0.22,0.22,N,N,N
A024404,N,R_06,N,Y,477,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024593A,N,R_06,N,Y,487,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,8.333333332999999,53.33333333,N,N,Y
A024593B,N,R_06,N,Y,488,1971-1990,0.0002022,0.0002022,10.03333333,4.6,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A024854,N,R_06,N,Y,507,1971-1990,0.333333333,0.333333333,0.333333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.333333333,N,N,Y
A025749A,N,R_06,N,Y,569,1971-1990,0.333333333,2.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.8666666670000001,0.26666666699999997,N,N,Y
A025749B,N,R_06,N,Y,570,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A025887A,N,R_06,N,Y,579,1971-1990,31.16666667,6.6333333329999995,10.2,3.6,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.933333333,4.0,N,N,Y
A025887B,N,R_06,N,Y,580,1971-1990,0.0002022,0.0002022,2.5,6.233333332999999,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A025888A,N,R_06,N,Y,581,1971-1990,0.0002022,0.0002022,0.666666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A025888B,N,R_06,N,Y,582,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A027892,N,R_06,N,Y,623,1971-1990,0.333333333,2.333333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.333333333,9.333333332999999,30.66666667,N,N,Y
A029632,N,R_06,N,Y,691,1971-1990,30.33333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,4.0,0.12666666699999998,N,N,Y
C005161,N,R_06,N,Y,718,1991-PRESENT,0.033333333,0.033333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.066666667,0.1,N,N,Y
C005162,N,R_06,N,Y,719,1991-PRESENT,0.3,0.36666666700000006,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.066666667,0.333333333,0.6333333329999999,N,N,Y
C005163,N,R_06,N,Y,720,1991-PRESENT,0.3,0.4,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.066666667,0.333333333,0.666666667,N,N,Y
C005164,N,R_06,N,Y,721,1991-PRESENT,0.133333333,0.166666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.033333333,0.133333333,0.26666666699999997,N,N,Y
C005165,N,R_06,N,Y,722,1991-PRESENT,0.1,0.1,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.066666667,0.1,0.36666666700000006,N,N,Y
C005343,N,R_06,N,Y,724,1991-PRESENT,0.1,0.1,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.033333333,0.1,0.166666667,N,N,Y
C005624,N,R_06,N,Y,725,1991-PRESENT,1.9,0.6333333329999999,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.26666666699999997,1.166666667,2.366666667,N,N,Y
D030863,N,R_06,N,Y,742,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D031947,N,R_06,N,Y,812,1991-PRESENT,2.0,2.0,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
D032057,N,R_06,N,Y,820,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D032140,N,R_06,N,Y,825,1991-PRESENT,0.046,3.2960000000000003,3.2960000000000003,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,N,N,N
D032141,N,R_06,N,Y,843,1991-PRESENT,0.008593,0.008593,0.008593,0.008593,0.008603,0.009507,0.009872,0.009972,0.009276000000000001,0.008593,0.008593,0.008593,N,N,N
D032238,N,R_06,N,Y,832,1991-PRESENT,0.25,0.25,0.25,0.25,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.25,0.25,N,N,Y
H032131,N,R_06,N,Y,823,1991-PRESENT,2.6333333,2.34,0.9333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.61,N,N,Y
H500244,N,R_06,N,Y,848,1991-PRESENT,0.02,0.02,0.034,0.036000000000000004,0.05,0.05,0.0002022,0.0002022,0.0002022,0.0002022,0.02,0.0002022,N,N,N
H500658,N,R_06,N,Y,859,1991-PRESENT,0.618,0.618,0.618,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.618,0.618,N,N,Y
H500889,N,R_06,N,Y,852,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0385,0.0385,0.0385,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
H501328,N,R_06,N,Y,855,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
H501536,N,R_06,N,Y,858,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
H502560,N,R_06,N,Y,860,1991-PRESENT,0.01074111,0.01074111,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.01074111,0.01074111,N,N,Y
H503838,N,R_06,N,Y,863,1991-PRESENT,0.024,0.024,0.024,0.024,0.024,0.028999999999999998,0.033,0.033,0.033,0.025,0.018000000000000002,0.009000000000000001,N,N,N
H506245,N,R_06,N,Y,868,1991-PRESENT,0.046033,0.046033,0.046033,0.030688999999999998,0.030688999999999998,0.030688999999999998,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
H507504,N,R_06,N,Y,869,1991-PRESENT,0.653,1.2830000000000001,0.435,0.045,0.3,0.023,0.0002022,0.0002022,0.0002022,0.083,0.293,0.675,N,N,N
H507549,N,R_06,N,Y,870,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
H507821,N,R_06,N,Y,871,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
H507877,N,R_06,N,Y,872,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
L031353,N,R_06,N,Y,763,1991-PRESENT,0.0002022,0.233333333,0.0002022,0.0002022,0.016666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.056666667000000004,0.433333333,N,N,N
L031764,N,R_06,N,Y,805,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.5,0.0002022,N,N,Y
L031885,N,R_06,N,Y,810,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.006666666999999999,0.01,0.006666666999999999,0.006666666999999999,0.005,0.008448,N,N,N
L032006,N,R_06,N,Y,814,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.933333333,0.333333333,N,N,Y
L032027,N,R_06,N,Y,818,1991-PRESENT,0.2,0.3,0.3,0.2,0.1,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.1,N,N,N
L032128,N,R_06,N,Y,824,1991-PRESENT,0.5,0.4,0.4,0.3,0.2,0.1,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.2,N,N,N
S014129,N,R_06,N,Y,39,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S023888,N,R_06,N,Y,8,PRE-1914,3.333333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,13.53333333,N,N,Y
D032313,N,R_06,N,Y,837,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
D032314,N,R_06,N,Y,838,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.0,0.0002022,N,N,Y
A026181,N,R_07,N,Y,592,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.436666667,0.45,N,N,Y
A026182,N,R_07,N,Y,593,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.166666667,0.133333333,N,N,Y
A026183,N,R_07,N,Y,594,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A026184,N,R_07,N,Y,595,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.4,0.32,N,N,Y
A027177,N,R_07,N,Y,610,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A028319,N,R_07,N,Y,632,1971-1990,166.63453330000002,180.1668,216.00799999999998,153.56666669999998,0.005733333,0.013033333000000001,0.010666667,0.055833333,0.044066667000000004,0.034633332999999995,0.076066667,0.079666667,N,N,N
A028320,N,R_07,N,Y,633,1971-1990,100.5333333,99.46666667,105.48733329999999,79.73333333,15.54633333,0.024333333,0.020333333000000002,0.019,0.036666667,0.026666667,0.016333333000000002,0.033333333,N,N,N
A029086,N,R_07,N,Y,662,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A029087,N,R_07,N,Y,663,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.6,0.63,N,N,Y
A016141,N,R_08,N,Y,219,1953-1954,0.0002022,0.0002022,0.0002022,0.0002022,0.051333332999999995,0.051333332999999995,0.051966667,0.051966667,0.051966667,0.0002022,0.0002022,0.0002022,N,N,N
A020720,N,R_08,N,Y,298,1960-1970,0.666666667,1.0,1.333333333,1.333333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.666666667,1.0,1.0,N,N,Y
A021710,N,R_08,N,Y,328,1960-1970,6.0,6.666666667,4.666666667,3.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.6666666669999999,5.0,16.0,N,N,Y
A021711,N,R_08,N,Y,329,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.6666666669999999,3.333333333,3.333333333,0.0002022,0.0002022,0.0002022,N,N,N
A022614,N,R_08,N,Y,361,1960-1970,0.092067,0.092067,0.092067,0.092067,0.092067,0.092067,0.092067,0.092067,0.092067,0.092067,0.092067,0.092067,N,N,N
A022623,N,R_08,N,Y,363,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.000204667,0.000614,0.000204667,0.000204667,0.000204667,0.0002022,0.0002022,N,N,N
A023678,N,R_08,N,Y,414,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A023679,N,R_08,N,Y,415,1971-1990,0.582333333,0.582333333,0.582333333,0.582333333,0.582333333,0.582333333,0.582333333,0.582333333,0.582333333,0.582333333,0.582333333,0.582333333,N,N,N
A023682,N,R_08,N,Y,417,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A031095,N,R_08,N,Y,752,1991-PRESENT,7.433333332999999,0.713333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.02,N,N,Y
D031603,N,R_08,N,Y,794,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D032262,N,R_08,N,Y,834,1991-PRESENT,1.125,0.5,0.4,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
D032346,N,R_08,N,Y,840,1991-PRESENT,0.15,0.0002022,0.0002022,0.333333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.18666666699999998,0.333333333,N,N,Y
L032147,N,R_08,N,Y,828,1991-PRESENT,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A012951,N,R_09,N,Y,77,PRE-1949+1949,0.0002022,0.0002022,6.333333333,9.0,4.666666667,7.333333333,0.666666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A015854,N,R_09,N,Y,214,1953-1954,46.46666667,0.0002022,9.733333333,1.533333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.233333333,14.53333333,N,N,Y
A017745,N,R_09,N,Y,262,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A020436,N,R_09,N,Y,292,1960-1970,1.333333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,3.666666667,4.333333333,4.0,N,N,Y
A020813,N,R_09,N,Y,300,1960-1970,0.166666667,0.666666667,2.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A022070,N,R_09,N,Y,349,1960-1970,0.566666667,0.566666667,0.5,0.5,0.833333333,0.333333333,0.333333333,0.333333333,0.333333333,0.833333333,0.5,0.5,N,N,N
A022188,N,R_09,N,Y,352,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A022993,N,R_09,N,Y,370,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.00017366700000000002,0.00017900000000000001,0.00017900000000000001,0.00017366700000000002,7.13e-05,0.0002022,0.0002022,N,N,N
A024205,N,R_09,N,Y,459,1971-1990,0.0002022,0.0002022,0.0002022,0.000123,0.000153,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A024378,N,R_09,N,Y,472,1971-1990,5.0,1.5,1.5,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,3.0,5.0,N,N,Y
A024790A,N,R_09,N,Y,502,1971-1990,5.0,4.0,5.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A025405,N,R_09,N,Y,560,1971-1990,0.433333333,0.5333333,0.5,0.11666666699999999,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.133333333,0.18333333300000001,N,N,Y
A025762,N,R_09,N,Y,571,1971-1990,1.333333333,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,5.333333333,3.166666667,N,N,Y
A026224,N,R_09,N,Y,597,1971-1990,0.0002022,0.662879667,2.7247146669999998,2.296816,1.985925,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A027541,N,R_09,N,Y,615,1971-1990,1.7,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A029327,N,R_09,N,Y,669,1971-1990,1.747333333,0.5242,0.285266667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.014933333,0.456133333,0.466633333,N,N,Y
A029372,N,R_09,N,Y,673,1971-1990,0.613777,0.5114810000000001,0.46033333299999996,0.0002022,0.051148,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.08183700000000001,0.255740667,N,N,N
A029616,N,R_09,N,Y,690,1971-1990,68.36666667,43.56666667,10.5,2.266666667,6.566666667000001,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.733333333,N,N,N
A029682,N,R_09,N,Y,693,1971-1990,36.5,8.733333333,19.93333333,4.666666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.0333333330000003,31.7,N,N,Y
A029755,N,R_09,N,Y,697,1971-1990,16.46666667,0.0002022,2.7,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.5,4.9,N,N,Y
A029912,N,R_09,N,Y,699,1991-PRESENT,10.88666667,10.13666667,11.58333333,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.726666667,N,N,Y
C002935,N,R_09,N,Y,563,1971-1990,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
C002936,N,R_09,N,Y,564,1971-1990,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
C005521,N,R_09,N,Y,727,1991-PRESENT,0.095666667,0.0317,0.0731,0.059366667000000005,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.011333333000000001,0.037766667000000004,0.041133333,N,N,Y
C005522,N,R_09,N,Y,728,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
C006052,N,R_09,N,Y,729,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D029650,N,R_09,N,Y,692,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D031630,N,R_09,N,Y,800,1991-PRESENT,1.9589729999999999,1.9589729999999999,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.9589729999999999,N,N,Y
D031660,N,R_09,N,Y,801,1991-PRESENT,1.8333333330000001,0.5,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.166666667,2.0,N,N,Y
D032249,N,R_09,N,Y,845,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.666666667,1.5,N,N,Y
H031997,N,R_09,N,Y,813,1991-PRESENT,3.0,4.0,3.5,2.8333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.8,0.8,0.8333333,N,N,Y
H032924,N,R_09,N,Y,851,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S013392,N,R_09,N,Y,19,PRE-1914,0.032735,0.032735,0.033757999999999996,0.033757999999999996,0.038872667,0.040918333,0.040918333,0.040918333,0.038872667,0.036827,0.036827,0.036827,N,N,N
S015909,N,R_09,N,Y,17,PRE-1914,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
A020582,N,R_09,N,Y,294,1960-1970,0.233333333,0.0002022,0.066666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.133333333,0.066666667,0.26666666699999997,N,N,Y
A016961,N,R_10,N,Y,244,1955-1956,21.6,16.1,4.866666667,8.9,0.666666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,8.533333333,13.4,N,N,N
A018835,N,R_10,N,Y,281,1957-1959,2.0,1.966666667,0.666666667,0.4,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A019427,N,R_10,N,Y,288,1960-1970,0.0002022,0.0002022,14.97,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A020100,N,R_10,N,Y,290,1960-1970,6.733333332999999,1.266666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.9,2.366666667,35.63333333,N,N,Y
A021889,N,R_10,N,Y,336,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,2.0,2.0,2.0,2.0,2.0,2.0,0.0002022,0.0002022,N,N,N
A022079,N,R_10,N,Y,350,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A023539,N,R_10,N,Y,401,1960-1970,1.26,1.106666667,0.566666667,0.143333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A027557,N,R_10,N,Y,616,1971-1990,4.0,4.0,2.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,4.0,N,N,Y
A028176,N,R_10,N,Y,631,1971-1990,2.666666667,0.26666666699999997,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.4,27.26666667,N,N,Y
A029122,N,R_10,N,Y,665,1971-1990,0.966666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.6,0.233333333,N,N,Y
A031836,N,R_10,N,Y,807,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.22,1.8,0.94,0.0002022,0.0002022,0.0002022,N,N,N
A032115,N,R_10,N,Y,821,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.44,0.86,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
D031627,N,R_10,N,Y,799,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
L032146,N,R_10,N,Y,827,1991-PRESENT,0.333333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
